source,target,rating
64,492,5.5
484,280,6.0
280,484,5.5
280,495,5.5
495,280,5.5
280,443,6.0
443,280,6.0
476,425,5.5
425,476,5.5
427,163,5.5
476,401,5.5
163,164,5.5
163,427,5.5
425,181,5.5
462,496,5.5
7,383,5.5
383,7,5.5
383,497,5.5
497,383,5.5
202,447,7.5
111,499,10.0
499,111,10.0
111,104,7.0
36,500,5.5
198,499,5.5
499,198,6.0
447,202,7.5
104,499,7.0
104,111,7.0
104,296,7.5
104,64,7.5
144,484,5.5
484,144,5.5
104,462,6.0
500,36,5.5
500,274,5.5
494,476,5.5
476,494,5.5
35,458,5.5
458,35,5.5
443,501,6.0
501,443,6.0
490,21,9.0
490,104,5.5
476,472,5.5
494,472,0.0
427,463,0.0
399,472,2.0
425,472,0.0
280,502,5.5
502,280,5.5
64,288,5.5
64,491,6.0
491,64,6.0
288,64,5.5
163,318,5.5
318,163,5.5
64,503,5.5
427,503,5.5
503,64,5.5
503,427,5.5
29,270,5.5
270,29,5.5
359,504,5.5
1,505,5.5
505,1,5.5
156,25,5.5
491,411,5.5
411,491,5.5
7,472,4.5
21,506,5.5
455,15,6.0
15,455,5.5
506,21,5.5
455,198,5.5
4,455,6.0
7,498,6.0
498,7,6.0
171,384,6.0
384,171,6.0
416,384,5.5
384,416,6.0
384,396,6.0
396,384,6.0
261,507,5.5
507,261,5.5
478,490,7.0
331,508,5.5
508,331,5.5
35,472,4.5
481,472,3.5
387,270,5.5
444,472,4.5
270,387,5.5
1,421,6.0
421,1,6.0
141,497,5.5
455,2,5.5
2,455,5.5
1,80,6.0
401,2,7.5
2,401,6.0
497,141,5.5
64,441,5.5
441,64,5.5
141,37,6.0
37,141,6.0
215,441,5.5
493,488,5.5
441,215,5.5
488,493,5.5
490,478,6.5
178,399,6.0
399,178,6.0
159,7,7.0
1,29,7.0
509,423,5.5
509,510,5.5
1,511,5.5
511,1,5.5
510,512,5.5
512,510,5.5
509,512,5.5
512,509,5.5
512,513,5.5
513,512,5.5
7,386,6.0
509,513,5.5
386,7,6.0
513,509,5.5
510,509,5.5
491,514,5.5
514,491,5.5
171,310,0.0
484,310,0.0
353,310,0.0
178,57,5.5
441,462,6.5
462,441,6.5
178,515,5.5
515,178,5.5
29,476,5.5
476,29,5.5
1,494,5.5
494,1,5.5
394,516,5.5
516,394,5.5
476,517,5.5
517,476,5.5
394,494,7.5
494,394,7.5
257,224,7.5
257,320,6.5
257,328,7.0
257,217,7.5
257,422,7.5
257,218,7.5
257,342,7.0
257,408,7.0
64,518,5.5
518,64,5.5
257,351,7.0
257,337,7.5
257,348,6.5
257,519,7.0
519,60,7.0
484,520,5.5
520,484,10.0
257,381,7.0
266,475,6.5
228,521,5.5
521,228,5.5
257,362,7.0
144,202,9.0
202,144,9.0
383,203,5.5
203,383,5.5
521,522,5.5
203,399,5.5
522,521,5.5
29,523,5.5
408,405,6.0
405,408,6.5
359,219,6.0
408,171,5.5
171,408,5.5
186,476,5.5
491,452,5.5
452,491,5.5
359,524,5.5
524,359,5.5
283,518,5.5
518,283,5.5
7,494,7.0
494,7,7.0
150,198,5.5
257,377,7.0
198,150,5.5
383,517,5.5
7,222,6.5
517,383,5.5
257,346,7.0
491,167,5.5
167,491,5.5
257,364,7.0
257,331,7.5
257,413,7.5
372,525,5.5
525,372,5.5
521,256,5.5
256,521,5.5
257,361,7.0
150,520,5.5
270,396,5.5
396,270,5.5
396,526,5.5
526,396,5.5
23,527,6.0
527,23,6.0
514,219,5.5
526,144,5.5
484,472,0.0
412,472,0.0
300,529,10.0
529,300,10.0
476,186,5.5
476,530,5.5
530,476,5.5
215,202,8.0
202,215,8.0
298,531,5.5
256,515,5.5
515,256,5.5
488,532,5.5
532,488,5.5
530,166,5.5
166,530,5.5
166,256,5.5
166,532,5.5
256,166,6.0
532,166,6.0
514,533,5.5
533,514,5.5
491,512,0.0
495,532,5.5
532,495,5.5
491,534,5.5
384,534,5.5
534,384,5.5
1,534,7.5
530,484,5.5
530,518,5.5
518,530,5.5
484,530,5.5
219,514,6.0
405,171,5.5
171,405,5.5
491,171,5.5
171,491,5.5
447,535,6.0
4,352,6.0
427,517,5.5
517,427,5.5
534,536,5.5
144,526,5.5
536,534,7.5
534,523,5.5
389,523,5.5
523,389,5.5
427,25,4.5
1,537,5.5
536,523,5.5
523,536,5.5
526,484,5.5
484,526,6.0
64,487,5.5
7,538,5.5
531,298,5.5
383,64,6.0
64,477,5.5
64,383,5.5
501,534,5.5
534,501,5.5
491,427,5.5
427,491,5.5
538,64,5.5
538,7,5.5
514,538,5.5
538,514,5.5
257,254,7.5
257,278,7.5
257,234,7.5
257,228,7.5
257,229,7.5
257,276,7.0
520,150,5.5
399,539,5.5
257,425,8.0
257,365,7.0
257,360,7.0
77,60,7.0
21,77,7.5
77,21,7.5
521,29,6.0
535,212,5.5
375,540,5.5
475,266,6.5
475,459,5.5
64,541,5.5
541,64,5.5
270,416,6.0
416,270,6.0
488,508,5.5
508,488,5.5
532,152,5.5
257,256,7.5
273,465,5.5
465,273,5.5
164,478,5.5
384,476,5.5
476,384,5.5
441,539,5.5
539,399,5.5
539,441,5.5
419,520,5.5
520,419,6.0
520,539,5.5
480,542,6.5
257,335,7.5
491,543,5.5
543,491,5.5
198,544,5.5
544,198,5.5
523,545,5.5
203,7,6.5
7,203,6.5
520,546,5.5
542,480,6.5
542,547,6.0
547,542,6.5
7,120,7.5
530,387,5.5
405,548,5.5
548,405,5.5
446,309,6.0
446,522,6.0
309,446,6.0
520,549,5.5
549,520,5.5
387,530,5.5
548,7,6.0
257,426,7.0
535,447,8.0
202,550,5.5
550,202,5.5
550,462,5.5
550,134,5.5
480,7,6.0
7,480,5.5
7,547,6.0
547,7,6.0
547,394,6.0
257,406,6.5
394,547,5.5
37,77,5.5
77,37,5.5
496,62,5.5
464,552,5.5
552,464,6.0
7,322,7.0
322,7,7.0
254,553,6.0
396,520,5.5
520,396,5.5
215,198,6.0
198,215,5.5
378,198,5.5
257,273,8.0
198,378,5.5
502,526,6.5
526,502,6.5
198,224,5.5
224,198,5.5
171,198,6.0
198,171,6.0
554,502,6.0
350,64,6.0
64,350,5.5
554,547,6.0
547,554,6.0
350,520,5.5
520,350,5.5
520,555,5.5
555,520,5.5
257,441,7.0
520,556,5.5
556,520,5.5
386,198,5.5
198,501,5.5
198,386,5.5
501,198,5.5
394,557,5.5
557,394,6.0
202,488,5.5
488,202,5.5
88,558,6.0
476,520,5.5
520,476,5.5
198,394,5.5
394,198,5.5
468,437,5.5
198,559,5.5
559,198,5.5
394,560,5.5
560,394,5.5
468,295,5.5
468,561,6.0
561,468,6.0
200,533,5.5
533,424,5.5
295,468,6.5
257,246,7.5
539,520,5.5
424,533,5.5
491,249,5.5
468,144,5.5
144,468,5.5
249,491,6.5
558,88,6.0
558,443,6.0
530,200,5.5
200,530,5.5
530,262,6.0
262,530,6.0
547,262,6.0
262,547,6.0
533,200,5.5
520,262,5.5
262,520,5.5
262,562,5.5
562,262,5.5
198,262,5.5
262,198,5.5
159,288,5.5
288,159,5.5
480,495,6.0
495,480,5.5
479,353,5.5
1,563,5.5
563,564,5.5
564,563,5.5
565,566,5.5
566,565,5.5
64,551,5.5
550,469,5.5
469,550,5.5
1,567,5.5
567,1,5.5
64,488,5.5
1,569,5.5
569,1,5.5
488,64,5.5
249,198,5.5
198,249,5.5
563,570,5.5
570,563,5.5
571,570,10.0
570,571,10.0
415,572,5.5
198,399,6.0
399,198,6.0
283,508,5.5
508,283,5.5
167,64,5.5
64,167,5.5
144,393,5.5
393,144,5.5
186,269,6.0
269,186,6.0
350,547,6.0
547,350,6.0
163,408,5.5
573,570,5.5
573,571,5.5
570,573,5.5
496,499,5.5
159,273,5.5
273,159,5.5
443,575,6.0
575,443,7.0
462,474,6.0
462,577,5.5
474,462,6.0
405,578,6.0
578,222,5.5
578,405,6.0
578,443,5.5
443,578,5.5
1,215,5.5
215,1,5.5
488,562,5.5
562,488,5.5
480,159,5.5
159,480,5.5
230,198,7.5
528,35,6.5
159,580,5.5
580,159,6.0
159,581,5.5
581,159,10.0
361,508,5.5
508,361,5.5
144,283,5.5
7,68,6.5
68,7,6.0
7,88,7.5
396,283,5.5
283,396,5.5
273,582,5.5
581,583,5.5
7,584,5.5
584,7,5.5
480,357,5.5
488,480,5.5
480,488,5.5
202,480,5.5
480,202,6.0
585,159,5.5
399,542,5.5
387,198,5.5
542,399,6.0
198,387,5.5
198,586,5.5
533,587,5.5
587,533,5.5
405,589,5.5
589,405,5.5
224,590,5.5
590,224,5.5
530,533,6.0
383,268,6.0
13,518,5.5
518,13,5.5
222,578,5.5
222,372,5.5
372,222,5.5
501,592,5.5
222,276,5.5
276,222,5.5
163,476,5.5
476,163,5.5
7,551,6.0
1,579,5.5
159,585,6.0
202,219,6.5
443,558,6.0
219,558,6.0
219,202,6.5
257,343,7.0
171,7,7.0
7,171,7.0
13,594,5.5
594,13,5.5
427,595,5.5
595,427,5.5
202,594,4.5
384,596,5.5
596,384,5.5
497,597,5.5
597,497,5.5
588,587,10.0
563,598,5.5
598,563,5.5
598,564,5.5
598,599,5.5
599,598,5.5
587,588,7.5
468,495,5.5
495,468,5.5
159,600,5.5
600,159,5.5
159,601,5.5
601,159,5.5
159,602,5.5
602,159,10.0
484,603,6.0
603,484,6.0
564,604,5.5
604,564,5.5
64,591,5.5
591,64,5.5
64,538,6.0
577,462,5.5
64,520,6.0
64,605,5.5
605,64,5.5
64,272,5.5
272,64,5.5
159,606,5.5
605,13,5.5
13,605,5.5
235,607,7.0
607,235,7.0
13,159,5.5
159,13,5.5
586,198,5.5
198,608,5.5
598,609,5.5
608,198,5.5
270,610,5.5
610,270,5.5
159,611,5.5
546,64,5.5
611,159,5.5
113,550,6.0
550,113,5.5
13,612,5.5
612,13,5.5
613,298,7.5
550,298,5.5
298,613,7.5
520,64,6.5
520,198,6.0
583,567,5.5
198,520,6.0
268,200,6.0
567,583,5.5
598,614,5.5
614,598,5.5
304,615,5.5
615,304,5.5
502,554,6.0
298,617,5.5
617,298,5.5
405,617,5.5
617,405,5.5
462,550,5.5
304,557,7.0
21,618,5.5
618,21,5.5
484,1,7.5
13,619,5.5
619,620,5.5
619,13,5.5
620,619,5.5
462,621,5.5
621,462,5.5
159,622,5.5
622,159,5.5
13,620,5.5
484,7,6.0
620,13,5.5
7,484,6.0
13,96,5.5
96,13,5.5
346,374,5.5
200,623,10.0
202,427,7.0
609,598,5.5
427,202,7.0
374,346,5.5
592,586,5.5
586,592,5.5
616,7,5.5
7,616,5.5
593,13,5.5
13,593,6.0
113,244,5.5
113,219,5.5
33,624,5.5
624,33,5.5
270,625,5.5
468,626,5.5
484,304,10.0
113,295,5.5
304,484,6.0
159,378,5.5
571,573,5.5
295,113,6.5
416,276,5.5
276,416,5.5
566,533,5.5
533,566,5.5
564,598,6.0
628,605,9.0
605,628,6.0
578,628,5.5
628,578,5.5
304,4,6.5
4,304,7.5
222,295,5.5
488,537,5.5
405,7,6.0
7,405,6.0
295,222,6.5
222,629,5.5
629,222,5.5
623,200,10.0
495,630,5.5
630,495,5.5
623,550,5.5
550,623,5.5
523,631,6.0
631,523,6.0
627,346,5.5
257,240,7.5
257,261,7.5
143,396,5.5
396,143,5.5
537,488,5.5
514,632,5.5
632,514,5.5
113,7,9.0
537,202,5.5
446,592,6.0
616,633,5.5
592,446,6.0
633,616,5.5
633,634,5.5
616,592,5.5
592,616,5.5
502,295,7.0
295,502,7.5
257,277,7.5
257,266,7.5
7,113,7.5
632,159,6.0
159,632,5.5
395,342,10.0
588,635,6.0
342,495,6.0
495,342,6.0
88,36,6.5
200,268,6.0
635,636,5.5
636,635,10.0
214,342,6.0
300,268,6.5
64,472,0.0
637,587,6.0
377,386,5.5
202,638,6.0
638,202,6.0
468,639,5.5
639,468,5.5
523,586,5.5
586,523,5.5
257,333,7.5
36,88,6.5
610,578,5.5
578,610,5.5
256,630,5.5
630,256,5.5
257,251,7.5
257,344,7.5
606,642,5.5
606,159,5.5
257,204,7.0
7,643,6.5
643,7,6.5
64,643,5.5
643,64,6.5
159,644,5.5
207,630,5.5
630,207,5.5
521,630,5.5
647,648,5.5
648,647,5.5
2,632,5.5
632,2,5.5
228,647,5.5
647,228,5.5
632,647,6.0
647,632,5.5
644,159,6.5
502,649,5.5
144,632,5.5
632,144,5.5
446,119,6.0
143,202,5.5
202,143,5.5
650,651,10.0
651,650,10.0
610,495,5.5
495,610,5.5
159,276,5.5
276,159,5.5
651,647,5.5
647,651,5.5
628,650,5.5
650,628,5.5
592,495,5.5
495,592,5.5
462,652,6.0
652,462,6.0
402,647,5.5
57,537,6.0
177,647,6.5
647,402,5.5
325,594,5.5
594,325,5.5
647,177,5.5
353,594,0.0
171,325,5.5
325,171,5.5
649,502,5.5
325,653,5.5
653,325,5.5
29,256,5.5
256,29,5.5
272,630,6.0
606,654,5.5
654,606,7.0
7,655,7.0
655,7,5.5
29,656,5.5
656,29,5.5
7,656,5.5
656,7,5.5
2,658,5.5
658,2,5.5
630,272,5.5
582,632,5.5
632,582,5.5
236,402,5.5
402,236,5.5
632,402,5.5
402,632,5.5
632,390,6.0
374,28,5.5
436,660,5.5
144,661,5.5
661,144,7.5
660,436,5.5
661,523,6.0
661,662,5.5
662,661,5.5
159,663,5.5
635,164,6.0
164,635,5.5
606,664,5.5
570,574,6.5
574,570,6.5
664,606,5.5
635,659,5.5
390,632,6.0
663,159,6.0
659,635,6.0
257,321,7.5
650,664,6.0
664,650,5.5
606,665,5.5
665,606,5.5
101,454,5.5
256,664,5.5
2,516,5.5
664,256,6.0
647,256,5.5
256,647,5.5
202,493,5.5
516,2,5.5
493,202,5.5
651,2,6.0
295,666,6.5
666,295,6.0
256,295,5.5
295,256,6.5
295,667,6.5
667,295,5.5
563,1,5.5
266,668,5.5
564,570,6.5
570,564,6.5
436,266,5.5
266,436,5.5
184,436,5.5
654,266,6.0
266,654,6.0
222,266,5.5
266,222,5.5
1,61,7.5
93,61,6.5
222,523,5.5
436,184,5.5
399,651,5.5
651,399,6.0
266,653,5.5
653,266,5.5
319,670,5.5
319,671,5.5
670,319,5.5
653,672,5.5
672,653,7.5
653,144,5.5
144,653,5.5
668,266,8.5
216,436,5.5
632,592,5.5
592,632,5.5
592,295,5.5
295,592,6.5
632,561,5.5
561,632,5.5
266,1,6.0
1,266,5.5
642,667,5.5
667,642,5.5
295,350,6.5
350,295,6.0
436,216,5.5
399,647,5.5
647,399,5.5
632,171,5.5
171,632,5.5
630,266,5.5
266,630,5.5
342,214,6.0
109,61,5.5
4,540,5.5
4,7,8.5
630,276,5.5
276,630,5.5
266,674,5.5
632,502,5.5
502,632,6.0
674,266,5.5
427,658,5.5
7,579,7.0
647,674,5.5
674,647,5.5
2,651,6.0
462,675,5.5
675,462,5.5
495,319,5.5
632,419,5.5
419,632,5.5
419,7,6.5
7,419,6.5
1,21,8.0
561,647,5.5
647,561,5.5
630,647,5.5
647,630,5.5
630,1,6.0
1,630,6.0
523,676,5.5
446,544,6.0
1,677,5.5
677,1,5.5
346,678,5.5
346,627,5.5
544,446,6.0
671,319,5.5
416,468,6.0
468,416,6.0
627,679,5.5
26,680,5.5
680,26,5.5
678,346,5.5
654,681,5.5
681,654,5.5
654,650,5.5
650,654,5.5
676,523,5.5
634,633,5.5
650,7,6.5
7,650,6.0
427,682,6.5
654,325,5.5
325,654,5.5
243,680,5.5
680,243,5.5
633,630,5.5
630,633,5.5
680,144,5.5
144,680,5.5
570,669,6.0
304,64,7.0
585,684,5.5
113,680,7.0
684,585,5.5
670,522,6.0
522,670,6.0
266,77,6.0
680,113,5.5
677,685,5.5
685,677,5.5
266,7,7.0
243,7,8.5
679,627,5.5
650,23,5.5
23,686,6.0
686,23,6.0
647,687,5.5
687,647,5.5
630,521,5.5
29,411,5.5
427,630,5.5
630,427,5.5
650,686,5.5
405,667,5.5
667,405,6.0
298,688,5.5
688,298,5.5
495,687,6.5
686,650,5.5
630,689,5.5
689,630,6.0
496,462,5.5
319,690,5.5
4,319,7.5
690,319,5.5
319,4,7.5
647,350,5.5
350,647,5.5
7,193,6.5
523,691,5.5
691,523,10.0
243,692,5.5
680,693,5.5
693,680,5.5
577,651,5.5
651,577,5.5
378,159,6.0
144,667,5.5
667,144,6.0
171,550,5.5
550,171,5.5
630,650,6.0
650,630,6.0
394,214,7.5
214,394,7.5
464,694,6.5
658,427,5.5
644,634,5.5
634,644,5.5
36,678,5.5
678,36,5.5
1,695,5.5
695,696,5.5
630,418,5.5
691,418,6.0
634,418,5.5
696,695,5.5
418,630,5.5
418,691,5.5
418,634,5.5
304,680,5.5
680,304,5.5
396,630,6.0
630,396,6.0
683,570,6.5
570,683,6.5
351,7,6.5
7,351,6.5
570,646,6.0
646,570,6.0
698,626,5.5
616,399,5.5
630,399,5.5
361,7,6.0
7,361,6.0
386,630,5.5
630,386,6.0
144,697,6.0
522,57,5.5
57,522,5.5
559,699,5.5
699,559,5.5
567,687,5.5
687,567,5.5
171,700,6.0
700,171,6.0
7,666,6.0
697,144,6.5
304,701,5.5
701,304,5.5
701,523,5.5
198,702,5.5
701,399,5.5
399,701,5.5
399,630,5.5
702,198,5.5
202,697,7.0
697,202,7.0
177,325,5.5
523,702,5.5
702,523,5.5
325,177,5.5
620,7,6.0
7,620,5.5
452,523,5.5
659,75,5.5
548,703,5.5
703,548,5.5
703,608,5.5
416,691,5.5
691,416,5.5
691,585,5.5
585,691,5.5
641,571,5.5
642,634,5.5
202,634,5.5
634,642,5.5
634,202,5.5
598,641,6.0
634,705,5.5
705,634,6.0
29,135,5.5
135,29,5.5
642,706,5.5
701,634,5.5
634,701,5.5
706,642,5.5
691,113,5.5
113,691,5.5
585,523,5.5
523,585,5.5
647,585,5.5
585,647,5.5
571,641,5.5
171,521,6.0
521,171,6.0
644,243,5.5
243,644,5.5
577,708,5.5
570,707,5.5
707,570,5.5
708,577,5.5
171,390,6.0
697,57,5.5
202,704,6.0
7,639,7.0
639,7,7.0
26,626,6.0
704,202,6.0
390,171,6.0
666,7,6.5
142,7,7.0
270,521,5.5
202,64,5.5
64,202,5.5
687,304,5.5
626,26,6.0
626,698,6.0
709,7,5.5
709,417,5.5
709,710,5.5
469,711,5.5
711,469,5.5
45,4,7.5
417,709,6.0
654,687,5.5
687,654,5.5
28,374,5.5
322,484,5.5
104,712,7.0
4,45,8.0
537,407,5.5
256,321,6.0
321,256,6.0
460,449,5.5
579,7,8.0
427,523,6.0
523,427,6.0
523,714,6.0
641,598,7.5
647,714,5.5
7,709,6.5
436,318,5.5
710,709,5.5
561,390,6.0
678,717,9.5
1,672,2.5
718,672,0.0
597,719,5.5
719,597,5.5
184,720,10.0
64,721,5.5
721,64,10.0
651,718,6.0
720,184,10.0
718,651,6.0
7,153,6.0
685,722,5.5
722,685,5.5
390,561,6.0
717,678,9.5
722,723,5.5
723,722,5.5
36,202,6.5
202,36,6.5
647,724,5.5
724,647,5.5
502,480,6.0
7,725,6.5
725,7,6.0
386,718,6.0
64,725,5.5
480,502,6.0
718,386,6.0
550,726,5.5
726,550,5.5
144,720,5.5
720,144,5.5
537,727,5.5
159,640,6.0
727,537,5.5
727,728,5.5
728,727,5.5
728,387,5.5
630,387,5.5
387,728,5.5
387,630,5.5
469,592,5.5
592,469,5.5
284,257,7.0
691,548,6.0
353,730,7.5
363,523,8.0
523,363,8.0
729,523,7.0
523,729,7.0
715,707,6.5
469,731,5.5
731,469,6.0
141,186,5.5
186,141,5.5
4,538,6.0
325,104,7.5
393,732,5.5
652,216,5.5
216,652,5.5
214,495,6.0
495,214,6.0
7,733,6.0
733,7,6.5
432,214,5.5
214,432,5.5
325,19,5.5
630,484,5.5
484,630,6.0
732,734,5.5
658,643,5.5
523,654,8.0
654,523,8.0
523,222,5.5
608,703,5.5
707,571,6.0
571,707,6.0
680,735,5.5
735,680,5.5
412,592,5.5
592,412,5.5
537,736,5.5
736,537,5.5
378,676,5.5
676,378,5.5
654,171,5.5
171,654,5.5
491,13,6.5
13,491,6.5
278,737,5.5
737,278,5.5
654,738,5.5
738,654,5.5
705,104,8.5
278,60,7.0
104,705,7.0
346,644,5.5
644,346,5.5
673,598,5.5
598,673,5.5
716,598,5.5
598,716,5.5
734,739,5.5
564,740,5.5
740,564,5.5
13,741,5.5
642,741,5.5
678,644,5.5
644,678,5.5
13,742,5.5
742,13,5.5
741,13,5.5
741,642,5.5
714,647,5.5
13,647,6.0
378,644,5.5
644,378,5.5
633,742,5.5
742,743,5.5
743,742,5.5
742,633,5.5
387,35,5.5
13,744,5.5
744,13,5.5
144,743,5.5
743,144,6.0
35,387,5.5
167,2,9.0
167,245,9.0
167,223,9.0
167,39,9.0
633,745,5.5
745,633,5.5
39,167,9.0
39,223,9.0
39,245,9.0
39,1,9.0
35,390,6.0
687,746,5.5
746,687,5.5
687,744,5.5
732,540,7.5
540,732,7.5
732,747,6.0
747,732,10.0
732,748,7.0
748,732,7.0
732,749,8.5
749,732,8.5
452,163,5.5
163,452,5.5
610,452,5.5
452,610,5.5
687,750,5.5
452,714,5.5
13,751,5.5
751,13,5.5
576,507,6.0
700,752,5.5
752,700,5.5
202,753,6.0
753,202,6.0
361,202,5.5
202,361,5.5
405,714,5.5
714,405,5.5
630,308,5.5
308,630,5.5
308,13,5.5
678,754,6.0
688,45,7.0
268,62,8.5
688,523,6.0
523,688,6.0
734,732,6.0
644,692,5.5
739,734,6.5
754,678,6.0
734,755,6.0
459,756,5.5
647,757,5.5
390,35,6.0
757,647,5.5
390,219,5.5
270,681,5.5
681,270,5.5
634,484,5.5
634,64,5.5
484,634,5.5
507,576,6.0
2,758,5.5
758,2,5.5
202,759,5.5
759,202,5.5
270,452,5.5
452,270,5.5
309,257,6.0
452,744,5.5
744,452,5.5
2,744,5.5
744,2,5.5
570,761,5.5
761,570,5.5
634,763,5.5
763,634,5.5
570,657,6.0
657,570,6.0
647,764,5.5
13,634,5.5
634,13,5.5
764,647,5.5
13,765,5.5
765,13,5.5
766,412,5.5
427,449,6.0
647,144,5.5
412,766,0.0
416,634,5.5
634,416,5.5
7,358,6.5
261,576,5.5
576,261,5.5
132,767,7.5
767,132,7.5
7,621,6.0
621,7,6.0
452,751,5.5
751,452,5.5
193,7,8.0
228,57,8.0
230,768,6.5
768,230,6.5
634,523,6.0
523,634,6.0
630,523,7.0
523,630,7.0
523,769,5.5
769,523,5.5
64,770,10.0
770,64,10.0
425,353,5.5
144,647,5.5
249,764,5.5
764,249,5.5
475,466,6.5
466,475,6.5
592,501,6.0
249,772,6.0
772,249,6.0
592,605,5.5
135,773,5.5
773,135,5.5
249,774,5.5
729,207,5.5
1,773,5.5
773,1,5.5
1,647,6.0
647,1,6.0
774,249,5.5
207,729,5.5
775,776,5.5
776,775,5.5
605,592,5.5
249,777,5.5
475,760,7.0
777,249,5.5
732,778,6.5
778,732,10.0
647,779,5.5
779,647,5.5
742,780,5.5
100,781,5.5
781,100,5.5
270,782,5.5
782,270,5.5
270,783,5.5
783,270,5.5
782,784,5.5
784,782,5.5
270,742,5.5
742,270,5.5
202,785,5.5
785,202,5.5
587,786,5.5
786,587,5.5
787,39,5.5
787,788,5.5
202,592,7.0
781,748,5.5
748,781,5.5
469,535,6.0
535,469,6.0
787,644,5.5
484,789,5.5
484,790,5.5
324,790,5.5
769,204,5.5
630,350,6.0
204,769,5.5
350,630,6.0
757,791,5.5
791,757,5.5
767,535,5.5
177,104,5.5
535,767,5.5
202,792,5.5
171,630,7.0
630,171,7.0
789,484,5.5
778,733,6.5
733,778,6.0
792,202,5.5
790,484,5.5
630,733,6.0
790,324,5.5
733,630,6.5
767,793,5.5
757,794,5.5
794,757,5.5
793,767,5.5
64,57,6.5
535,795,5.5
795,535,5.5
202,779,5.5
637,588,7.0
7,64,7.5
640,7,6.0
522,796,5.5
757,797,5.5
796,522,6.0
743,798,6.0
798,743,6.0
797,757,6.0
757,799,6.0
799,757,6.0
757,800,5.5
800,757,5.5
536,801,6.0
801,536,6.0
572,415,5.5
784,788,5.5
788,784,5.5
634,802,5.5
634,803,5.5
803,634,5.5
802,634,5.5
256,634,5.5
634,256,5.5
592,804,5.5
804,592,5.5
804,523,5.5
634,805,5.5
805,634,5.5
256,629,5.5
629,256,5.5
499,496,5.5
499,104,7.0
419,806,5.5
419,649,5.5
707,715,7.0
649,419,5.5
249,808,5.5
419,762,5.5
132,72,6.5
535,697,6.0
762,419,5.5
808,249,5.5
753,535,7.0
697,535,6.0
732,809,7.0
634,2,5.5
2,634,5.5
2,732,5.5
809,732,7.5
742,810,5.5
810,742,5.5
2,13,5.5
13,2,6.0
732,2,6.5
419,780,5.5
634,811,6.0
811,634,5.5
642,812,5.5
812,642,5.5
811,37,5.5
270,813,5.5
813,270,5.5
37,811,5.5
780,742,5.5
780,419,5.5
780,814,10.0
814,780,10.0
781,256,5.5
37,680,6.0
680,37,6.5
642,815,5.5
570,816,5.5
642,606,5.5
396,1,7.0
1,396,7.0
815,642,5.5
353,1,10.0
1,353,7.5
817,249,6.0
249,817,6.0
537,818,5.5
818,537,5.5
815,725,5.5
725,815,5.5
725,812,5.5
812,725,5.5
812,177,5.5
177,812,5.5
767,687,5.5
687,767,5.5
725,177,5.5
177,725,5.5
725,767,5.5
767,725,5.5
767,227,5.5
227,767,5.5
779,7,5.5
4,522,5.5
725,780,6.0
780,725,6.0
13,522,5.5
227,725,5.5
725,227,6.0
104,177,6.0
104,363,6.5
363,104,6.5
687,781,5.5
793,687,5.5
687,793,5.5
443,819,6.0
770,539,5.5
539,770,5.5
779,202,6.5
793,417,5.5
779,820,5.5
820,779,5.5
417,793,5.5
135,795,5.5
535,753,8.0
635,804,5.5
804,635,5.5
795,135,5.5
57,697,6.0
537,687,5.5
687,537,5.5
687,821,5.5
821,687,5.5
537,795,5.5
816,570,5.5
579,1,6.0
725,724,6.0
724,725,6.0
724,537,5.5
795,537,5.5
770,823,6.0
823,770,6.0
579,687,5.5
523,2,6.0
1,9,6.0
687,579,5.5
9,1,10.0
824,537,5.5
725,687,5.5
714,523,6.5
824,826,5.5
826,824,5.5
202,537,6.5
824,827,5.5
283,198,5.5
198,283,5.5
647,828,5.5
29,829,5.5
826,827,5.5
827,826,5.5
828,647,5.5
795,830,5.5
830,795,5.5
691,831,5.5
295,523,6.5
777,41,5.5
4,537,5.5
270,775,5.5
534,833,5.5
833,534,5.5
760,834,7.5
760,475,7.0
760,835,7.0
21,777,6.0
64,399,5.5
399,64,5.5
835,760,7.5
784,29,5.5
29,784,5.5
784,545,5.5
64,547,5.5
547,64,6.0
780,499,6.0
812,776,5.5
776,812,5.5
499,780,5.5
779,701,5.5
701,779,5.5
701,833,5.5
35,836,5.5
779,1,5.5
1,779,5.5
836,35,5.5
411,29,7.5
776,837,5.5
837,776,5.5
144,820,6.0
144,198,6.0
198,144,6.0
350,779,6.0
779,350,6.0
35,838,5.5
755,839,6.0
839,755,6.0
755,734,7.5
833,701,6.5
61,109,10.0
560,839,6.0
839,560,6.0
753,840,9.0
832,841,6.5
841,832,6.5
209,842,5.5
775,270,6.0
842,209,5.5
209,843,5.5
522,13,5.5
522,4,5.5
820,209,5.5
843,209,5.5
209,820,5.5
832,359,6.5
775,844,6.0
689,687,5.5
687,689,5.5
2,779,5.5
779,2,6.0
689,837,5.5
837,689,5.5
687,216,5.5
390,243,7.0
216,687,5.5
689,845,5.5
845,689,5.5
689,523,5.5
216,846,5.5
523,689,5.5
687,847,5.5
847,687,5.5
832,769,6.5
769,832,6.5
832,848,6.5
832,735,6.5
243,849,5.5
849,243,5.5
846,687,5.5
209,818,5.5
818,209,5.5
228,850,5.5
850,228,5.5
630,295,6.0
295,630,6.5
769,847,10.0
630,851,5.5
851,630,5.5
851,539,5.5
848,832,6.5
